Tag	1094508.3	203119.11	31899.1	394503.7
TAG11183	fig|1094508.3.peg.1983	fig|203119.11.peg.1166	fig|31899.10.peg.2398|SAMN05216182_2184	fig|394503.7.peg.2489
TAG11184	-	fig|203119.11.peg.1167	-	-
TAG11185	-	fig|203119.11.peg.1168	-	-
TAG11186	-	fig|203119.11.peg.116	-	-
TAG11187	-	fig|203119.11.peg.117	-	-
TAG11188	-	fig|203119.11.peg.1173	-	fig|394503.7.peg.75
TAG11189	fig|1094508.3.peg.1116	fig|203119.11.peg.1174	-	-
TAG11190	fig|1094508.3.peg.1114	fig|203119.11.peg.1176	-	-
TAG11191	fig|1094508.3.peg.1096	fig|203119.11.peg.1185	-	-
TAG11192	fig|1094508.3.peg.1095	fig|203119.11.peg.1186	-	-
TAG11193	-	fig|203119.11.peg.1187	-	-
TAG11194	-	fig|203119.11.peg.1188	-	-
TAG11195	-	fig|203119.11.peg.1189	-	-
TAG11196	-	fig|203119.11.peg.118	-	-
TAG11197	-	fig|203119.11.peg.1190	-	-
TAG11198	-	fig|203119.11.peg.1191	-	-
TAG11199	-	fig|203119.11.peg.1192	-	-
TAG11200	-	fig|203119.11.peg.1193	-	-
TAG11201	-	fig|203119.11.peg.1194	-	-
TAG11202	-	fig|203119.11.peg.1195	-	-
TAG11203	-	fig|203119.11.peg.1196	-	-
TAG11204	-	fig|203119.11.peg.1197	-	-
TAG11205	-	fig|203119.11.peg.1198	-	-
TAG11206	-	fig|203119.11.peg.11	-	-
TAG11207	-	fig|203119.11.peg.1200	-	-
TAG11208	-	fig|203119.11.peg.1201	-	-
TAG11209	-	fig|203119.11.peg.1202	-	-
TAG11210	-	fig|203119.11.peg.1203	-	-
TAG11211	-	fig|203119.11.peg.1204	-	-
TAG11212	-	fig|203119.11.peg.1205	-	-
TAG11213	-	fig|203119.11.peg.1206	-	-
TAG11214	-	fig|203119.11.peg.1207	-	-
TAG11215	-	fig|203119.11.peg.1208	-	-
TAG11216	-	fig|203119.11.peg.1209	-	-
TAG11217	-	fig|203119.11.peg.1210	-	-
TAG11218	-	fig|203119.11.peg.1211	-	-
TAG11219	-	fig|203119.11.peg.1212	-	-
TAG11220	-	fig|203119.11.peg.1213	-	-
TAG11221	-	fig|203119.11.peg.1214	-	-
TAG11222	-	fig|203119.11.peg.1215	-	-
TAG11223	-	fig|203119.11.peg.1216	-	-
TAG11224	-	fig|203119.11.peg.1217	-	-
TAG11225	-	fig|203119.11.peg.1218	-	-
TAG11226	fig|1094508.3.peg.1087	fig|203119.11.peg.1219	-	-
TAG11227	-	fig|203119.11.peg.1220	-	-
TAG11228	fig|1094508.3.peg.1072	fig|203119.11.peg.1225	fig|31899.10.peg.773|SAMN05216182_0615	fig|394503.7.peg.1240
TAG11229	-	fig|203119.11.peg.1228	-	-
TAG11230	-	fig|203119.11.peg.1231	-	-
TAG11231	fig|1094508.3.peg.2126	fig|203119.11.peg.1232	fig|31899.10.peg.2690|SAMN05216182_2448	-
TAG11232	-	fig|203119.11.peg.1233	-	-
TAG11233	-	fig|203119.11.peg.1235	-	-
TAG11234	-	fig|203119.11.peg.1236	-	-
TAG11235	-	fig|203119.11.peg.1237	-	fig|394503.7.peg.3068
TAG11236	-	fig|203119.11.peg.1239	-	-
TAG11237	-	fig|203119.11.peg.1240	-	-
TAG11238	-	fig|203119.11.peg.1241	-	-
TAG11239	-	fig|203119.11.peg.1242	-	-
TAG11240	-	fig|203119.11.peg.1243	-	-
TAG11241	-	fig|203119.11.peg.1244	-	-
TAG11242	-	fig|203119.11.peg.1245	-	-
TAG11243	-	fig|203119.11.peg.1246	-	-
TAG11244	-	fig|203119.11.peg.1247	-	-
TAG11245	-	fig|203119.11.peg.1248	-	-
TAG11246	-	fig|203119.11.peg.1249	-	-
TAG11247	-	fig|203119.11.peg.1251	-	-
TAG11248	-	fig|203119.11.peg.1252	-	-
TAG11249	-	fig|203119.11.peg.1253	-	-
TAG11250	-	fig|203119.11.peg.1254	-	-
TAG11251	-	fig|203119.11.peg.1255	-	-
TAG11252	-	fig|203119.11.peg.1256	-	-
TAG11253	-	fig|203119.11.peg.1257	-	-
TAG11254	-	fig|203119.11.peg.1258	-	-
TAG11255	-	fig|203119.11.peg.1259	-	-
TAG11256	-	fig|203119.11.peg.1260	-	-
TAG11257	-	fig|203119.11.peg.1261	-	-
TAG11258	-	fig|203119.11.peg.1262	-	-
TAG11259	-	fig|203119.11.peg.1268	-	fig|394503.7.peg.508
TAG11260	-	fig|203119.11.peg.1270	-	-
TAG11261	-	fig|203119.11.peg.1271	-	-
TAG11262	-	fig|203119.11.peg.1272	-	-
TAG11263	-	fig|203119.11.peg.1273	-	-
TAG11264	-	fig|203119.11.peg.1274	-	-
TAG11265	-	fig|203119.11.peg.1275	-	-
TAG11266	-	fig|203119.11.peg.1276	-	-
TAG11267	-	fig|203119.11.peg.1279	-	-
TAG11268	-	fig|203119.11.peg.1280	-	-
TAG11269	-	fig|203119.11.peg.1283	-	-
TAG11270	-	fig|203119.11.peg.1284	-	-
TAG11271	-	fig|203119.11.peg.1285	-	-
TAG11272	-	fig|203119.11.peg.1286	-	-
TAG11273	-	fig|203119.11.peg.1287	-	-
TAG11274	-	fig|203119.11.peg.1288	-	-
TAG11275	-	fig|203119.11.peg.1294	-	-
TAG11276	-	fig|203119.11.peg.1295	-	fig|394503.7.peg.1349
TAG11277	-	fig|203119.11.peg.1297	-	-
TAG11278	fig|1094508.3.peg.2124	fig|203119.11.peg.1298	fig|31899.10.peg.1744|SAMN05216182_1534	fig|394503.7.peg.1412
TAG11279	-	fig|203119.11.peg.12	-	-
TAG11280	-	fig|203119.11.peg.1300	-	fig|394503.7.peg.1410
TAG11281	-	fig|203119.11.peg.1301	-	-
TAG11282	-	fig|203119.11.peg.1302	-	-
TAG11283	-	fig|203119.11.peg.1303	-	-
TAG11284	-	fig|203119.11.peg.1304	-	-
TAG11285	-	fig|203119.11.peg.1307	-	-
TAG11286	-	fig|203119.11.peg.130	-	-
TAG11287	-	fig|203119.11.peg.1310	-	-
TAG11288	-	fig|203119.11.peg.1311	-	-
TAG11289	-	fig|203119.11.peg.1312	-	-
TAG11290	-	fig|203119.11.peg.1313	-	-
TAG11291	-	fig|203119.11.peg.1321	-	-
TAG11292	-	fig|203119.11.peg.1323	-	-
TAG11293	-	fig|203119.11.peg.1324	-	-
TAG11294	-	fig|203119.11.peg.1325	-	-
TAG11295	-	fig|203119.11.peg.1327	-	-
TAG11296	-	fig|203119.11.peg.1328	-	-
TAG11297	fig|1094508.3.peg.1924	fig|203119.11.peg.132	fig|31899.10.peg.337|SAMN05216182_0211	fig|394503.7.peg.2349
TAG11298	fig|1094508.3.peg.1374	fig|203119.11.peg.1334	fig|31899.10.peg.1749|SAMN05216182_1539	fig|394503.7.peg.1501
TAG11299	-	fig|203119.11.peg.1335	"fig|31899.10.peg.2262|SAMN05216182_2050,fig|31899.10.peg.2586|SAMN05216182_2351"	fig|394503.7.peg.1459
TAG11300	-	fig|203119.11.peg.1336	-	-
TAG11301	-	fig|203119.11.peg.1339	-	-
TAG11302	-	fig|203119.11.peg.1340	-	-
TAG11303	-	fig|203119.11.peg.1341	-	-
TAG11304	-	fig|203119.11.peg.1342	-	-
TAG11305	-	fig|203119.11.peg.1343	-	-
TAG11306	fig|1094508.3.peg.1766	fig|203119.11.peg.1344	fig|31899.10.peg.1716|SAMN05216182_1506	fig|394503.7.peg.1933
TAG11307	fig|1094508.3.peg.1758	fig|203119.11.peg.1348	fig|31899.10.peg.1711|SAMN05216182_1501	fig|394503.7.peg.1937
TAG11308	-	fig|203119.11.peg.134	-	-
TAG11309	-	fig|203119.11.peg.1350	-	-
TAG11310	-	fig|203119.11.peg.1352	-	-
TAG11311	-	fig|203119.11.peg.1360	-	-
TAG11312	-	fig|203119.11.peg.1361	-	-
TAG11313	-	fig|203119.11.peg.1362	-	fig|394503.7.peg.567
TAG11314	-	fig|203119.11.peg.1365	-	-
TAG11315	-	fig|203119.11.peg.1366	-	-
TAG11316	-	fig|203119.11.peg.1368	-	-
TAG11317	-	fig|203119.11.peg.1370	-	-
TAG11318	-	fig|203119.11.peg.1371	-	-
TAG11319	-	fig|203119.11.peg.1372	-	-
TAG11320	-	fig|203119.11.peg.1373	-	-
TAG11321	-	fig|203119.11.peg.1377	-	-
TAG11322	-	fig|203119.11.peg.1378	-	-
TAG11323	-	fig|203119.11.peg.137	-	-
TAG11324	-	fig|203119.11.peg.1380	-	-
TAG11325	-	fig|203119.11.peg.1381	-	-
TAG11326	-	fig|203119.11.peg.1383	-	-
TAG11327	-	fig|203119.11.peg.1384	-	-
TAG11328	-	fig|203119.11.peg.1385	-	fig|394503.7.peg.2184
TAG11329	-	fig|203119.11.peg.1386	-	-
TAG11330	-	fig|203119.11.peg.1398	-	-
TAG11331	-	fig|203119.11.peg.139	-	-
TAG11332	-	fig|203119.11.peg.13	-	-
TAG11333	-	fig|203119.11.peg.1402	-	-
TAG11334	fig|1094508.3.peg.2094	fig|203119.11.peg.1403	fig|31899.10.peg.2300|SAMN05216182_2088	fig|394503.7.peg.1999
TAG11335	fig|1094508.3.peg.427	fig|203119.11.peg.1404	-	fig|394503.7.peg.2001
TAG11336	-	fig|203119.11.peg.1405	-	-
TAG11337	-	fig|203119.11.peg.1406	-	-
TAG11338	-	fig|203119.11.peg.1407	-	-
TAG11339	-	fig|203119.11.peg.140	-	-
TAG11340	-	fig|203119.11.peg.1410	-	-
TAG11341	-	fig|203119.11.peg.1411	-	-
TAG11342	-	fig|203119.11.peg.1412	-	-
TAG11343	-	fig|203119.11.peg.1413	-	-
TAG11344	-	fig|203119.11.peg.1414	-	-
TAG11345	-	fig|203119.11.peg.1415	-	-
TAG11346	-	fig|203119.11.peg.1416	-	fig|394503.7.peg.522
TAG11347	-	fig|203119.11.peg.1418	-	-
TAG11348	-	fig|203119.11.peg.1419	-	-
TAG11349	-	fig|203119.11.peg.141	-	-
TAG11350	-	fig|203119.11.peg.142	-	-
TAG11351	-	fig|203119.11.peg.1430	-	-
TAG11352	-	fig|203119.11.peg.1432	-	-
TAG11353	-	fig|203119.11.peg.1433	-	-
TAG11354	-	fig|203119.11.peg.1434	-	-
TAG11355	-	fig|203119.11.peg.1435	-	-
TAG11356	-	fig|203119.11.peg.1436	-	-
TAG11357	-	fig|203119.11.peg.1437	-	-
TAG11358	-	fig|203119.11.peg.1438	-	-
TAG11359	-	fig|203119.11.peg.1439	-	-
TAG11360	-	fig|203119.11.peg.143	-	-
TAG11361	-	fig|203119.11.peg.1440	-	-
TAG11362	-	fig|203119.11.peg.1442	-	-
TAG11363	-	fig|203119.11.peg.1443	-	-
TAG11364	-	fig|203119.11.peg.1444	-	-
TAG11365	-	fig|203119.11.peg.1447	-	-
TAG11366	-	fig|203119.11.peg.1449	-	-
TAG11367	-	fig|203119.11.peg.144	-	-
TAG11368	-	fig|203119.11.peg.1450	-	-
TAG11369	-	fig|203119.11.peg.1451	-	-
TAG11370	-	fig|203119.11.peg.1452	-	-
TAG11371	-	fig|203119.11.peg.1453	-	-
TAG11372	-	fig|203119.11.peg.1454	-	-
TAG11373	-	fig|203119.11.peg.1459	-	-
TAG11374	-	fig|203119.11.peg.145	-	-
TAG11375	-	fig|203119.11.peg.1460	-	-
TAG11376	-	fig|203119.11.peg.1462	-	fig|394503.7.peg.1491
TAG11377	-	fig|203119.11.peg.1463	-	-
TAG11378	fig|1094508.3.peg.2686	fig|203119.11.peg.1466	-	-
TAG11379	-	fig|203119.11.peg.1467	-	-
TAG11380	-	fig|203119.11.peg.1469	-	-
TAG11381	-	fig|203119.11.peg.147	-	-
TAG11382	-	fig|203119.11.peg.1473	-	-
TAG11383	-	fig|203119.11.peg.1474	-	-
TAG11384	-	fig|203119.11.peg.1477	-	-
TAG11385	-	fig|203119.11.peg.1478	-	-
TAG11386	-	fig|203119.11.peg.1479	-	-
TAG11387	-	fig|203119.11.peg.1483	-	-
TAG11388	-	fig|203119.11.peg.1484	-	-
TAG11389	-	fig|203119.11.peg.1485	-	-
TAG11390	-	fig|203119.11.peg.1489	-	fig|394503.7.peg.265
TAG11391	fig|1094508.3.peg.2520	fig|203119.11.peg.148	-	-
TAG11392	-	fig|203119.11.peg.1497	-	-
TAG11393	-	fig|203119.11.peg.1498	-	-
TAG11394	-	fig|203119.11.peg.14	-	-
TAG11395	-	fig|203119.11.peg.15	-	-
TAG11396	-	fig|203119.11.peg.1500	-	-
TAG11397	-	fig|203119.11.peg.1501	-	-
TAG11398	-	fig|203119.11.peg.1502	-	-
TAG11399	-	fig|203119.11.peg.1504	-	-
TAG11400	-	fig|203119.11.peg.1505	-	-
TAG11401	-	fig|203119.11.peg.1506	-	-
TAG11402	-	fig|203119.11.peg.1507	-	-
TAG11403	-	fig|203119.11.peg.1508	-	-
TAG11404	-	fig|203119.11.peg.151	-	-
TAG11405	-	fig|203119.11.peg.1512	-	-
TAG11406	-	fig|203119.11.peg.1514	-	-
TAG11407	-	fig|203119.11.peg.1515	-	-
TAG11408	-	fig|203119.11.peg.1516	-	-
TAG11409	-	fig|203119.11.peg.1518	-	-
TAG11410	-	fig|203119.11.peg.1519	-	-
TAG11411	-	fig|203119.11.peg.1520	-	-
TAG11412	-	fig|203119.11.peg.1523	-	-
TAG11413	-	fig|203119.11.peg.1524	-	-
TAG11414	-	fig|203119.11.peg.1525	-	-
TAG11415	-	fig|203119.11.peg.1526	-	-
TAG11416	-	fig|203119.11.peg.1528	-	-
TAG11417	-	fig|203119.11.peg.1529	-	-
TAG11418	-	fig|203119.11.peg.152	-	-
TAG11419	-	fig|203119.11.peg.1530	-	-
TAG11420	-	fig|203119.11.peg.1531	-	-
TAG11421	-	fig|203119.11.peg.1532	-	-
TAG11422	-	fig|203119.11.peg.1533	-	-
TAG11423	-	fig|203119.11.peg.1534	-	-
TAG11424	-	fig|203119.11.peg.1535	-	-
TAG11425	-	fig|203119.11.peg.1536	-	fig|394503.7.peg.3069
TAG11426	-	fig|203119.11.peg.1538	-	-
TAG11427	-	fig|203119.11.peg.1539	-	-
TAG11428	-	fig|203119.11.peg.153	-	-
TAG11429	-	fig|203119.11.peg.1540	-	-
TAG11430	-	fig|203119.11.peg.1542	-	-
TAG11431	-	fig|203119.11.peg.1543	-	fig|394503.7.peg.920
TAG11432	-	fig|203119.11.peg.1546	-	-
TAG11433	-	fig|203119.11.peg.1547	-	-
TAG11434	-	fig|203119.11.peg.1548	-	fig|394503.7.peg.2524
TAG11435	-	fig|203119.11.peg.1549	-	-
TAG11436	-	fig|203119.11.peg.1550	-	-
TAG11437	-	fig|203119.11.peg.1551	-	-
TAG11438	-	fig|203119.11.peg.1553	-	-
TAG11439	-	fig|203119.11.peg.1554	-	-
TAG11440	-	fig|203119.11.peg.1555	-	-
TAG11441	-	fig|203119.11.peg.1556	-	-
TAG11442	-	fig|203119.11.peg.1557	-	-
TAG11443	-	fig|203119.11.peg.1559	-	-
TAG11444	-	fig|203119.11.peg.1560	-	-
TAG11445	-	fig|203119.11.peg.1561	-	-
TAG11446	-	fig|203119.11.peg.1562	-	-
TAG11447	-	fig|203119.11.peg.1563	-	-
TAG11448	-	fig|203119.11.peg.1564	-	-
TAG11449	-	fig|203119.11.peg.1565	-	-
TAG11450	-	fig|203119.11.peg.1567	-	-
TAG11451	-	fig|203119.11.peg.1569	-	-
TAG11452	-	fig|203119.11.peg.1571	-	-
TAG11453	-	fig|203119.11.peg.1572	-	-
TAG11454	"fig|1094508.3.peg.1506,fig|1094508.3.peg.1629"	"fig|203119.11.peg.1573,fig|203119.11.peg.2950"	fig|31899.10.peg.1927|SAMN05216182_1713	fig|394503.7.peg.337
TAG11455	-	fig|203119.11.peg.1575	-	-
TAG11456	-	fig|203119.11.peg.1576	-	fig|394503.7.peg.3306
TAG11457	-	fig|203119.11.peg.1577	-	-
TAG11458	-	fig|203119.11.peg.1578	-	-
TAG11459	-	fig|203119.11.peg.1579	-	-
TAG11460	-	fig|203119.11.peg.1581	-	-
TAG11461	-	fig|203119.11.peg.1582	-	-
TAG11462	-	fig|203119.11.peg.1585	-	-
TAG11463	-	fig|203119.11.peg.1586	-	-
TAG11464	-	fig|203119.11.peg.1587	fig|31899.10.peg.2279|SAMN05216182_2067	"fig|394503.7.peg.2384,fig|394503.7.peg.51"
TAG11465	"fig|1094508.3.peg.2241,fig|1094508.3.peg.2243"	fig|203119.11.peg.1588	fig|31899.10.peg.2614|SAMN05216182_2379	-
TAG11466	-	fig|203119.11.peg.1591	-	-
TAG11467	-	fig|203119.11.peg.1594	-	-
TAG11468	-	fig|203119.11.peg.1595	-	-
TAG11469	-	fig|203119.11.peg.1597	-	-
TAG11470	fig|1094508.3.peg.418	fig|203119.11.peg.1598	-	fig|394503.7.peg.3430
TAG11471	-	fig|203119.11.peg.1599	-	-
TAG11472	-	fig|203119.11.peg.159	-	-
TAG11473	-	fig|203119.11.peg.1604	-	-
TAG11474	-	fig|203119.11.peg.1605	-	-
TAG11475	-	fig|203119.11.peg.1607	-	-
TAG11476	-	fig|203119.11.peg.1608	-	-
TAG11477	-	fig|203119.11.peg.1609	-	-
TAG11478	-	fig|203119.11.peg.1611	-	-
TAG11479	-	fig|203119.11.peg.1612	-	-
TAG11480	-	fig|203119.11.peg.1613	-	-
TAG11481	-	fig|203119.11.peg.1614	-	-
TAG11482	-	fig|203119.11.peg.1615	-	-
TAG11483	-	fig|203119.11.peg.1616	-	-
TAG11484	-	fig|203119.11.peg.1617	-	-
TAG11485	-	fig|203119.11.peg.1618	-	-
TAG11486	-	fig|203119.11.peg.1623	-	-
TAG11487	-	fig|203119.11.peg.1624	-	-
TAG11488	-	fig|203119.11.peg.1625	-	-
TAG11489	-	fig|203119.11.peg.1626	-	-
TAG11490	-	fig|203119.11.peg.1627	-	-
TAG11491	-	fig|203119.11.peg.1628	-	-
TAG11492	-	fig|203119.11.peg.1629	-	-
TAG11493	-	fig|203119.11.peg.1631	-	-
TAG11494	-	fig|203119.11.peg.1632	-	-
TAG11495	-	fig|203119.11.peg.1633	-	-
TAG11496	-	fig|203119.11.peg.1634	-	-
TAG11497	-	fig|203119.11.peg.1635	-	-
TAG11498	-	fig|203119.11.peg.1636	-	-
TAG11499	-	fig|203119.11.peg.1637	-	-
TAG11500	-	fig|203119.11.peg.1638	-	-
TAG11501	-	fig|203119.11.peg.1640	-	-
TAG11502	-	fig|203119.11.peg.1642	-	-
TAG11503	-	fig|203119.11.peg.1644	-	-
TAG11504	-	fig|203119.11.peg.1645	-	-
TAG11505	-	fig|203119.11.peg.1646	-	-
TAG11506	-	fig|203119.11.peg.1647	-	-
TAG11507	-	fig|203119.11.peg.1648	-	-
TAG11508	-	fig|203119.11.peg.1649	-	-
TAG11509	-	fig|203119.11.peg.1650	-	-
TAG11510	fig|1094508.3.peg.2607	fig|203119.11.peg.1652	-	-
TAG11511	fig|1094508.3.peg.2606	fig|203119.11.peg.1653	-	-
TAG11512	-	fig|203119.11.peg.1658	-	-
TAG11513	-	fig|203119.11.peg.1659	-	-
TAG11514	-	fig|203119.11.peg.1660	-	-
TAG11515	fig|1094508.3.peg.1141	fig|203119.11.peg.1661	-	-
TAG11516	-	fig|203119.11.peg.1662	-	-
TAG11517	-	fig|203119.11.peg.1663	-	-
TAG11518	-	fig|203119.11.peg.1664	-	-
TAG11519	-	fig|203119.11.peg.1666	-	-
TAG11520	-	fig|203119.11.peg.1667	-	-
TAG11521	-	fig|203119.11.peg.1668	-	-
TAG11522	fig|1094508.3.peg.2267	fig|203119.11.peg.1670	-	fig|394503.7.peg.1666
TAG11523	-	fig|203119.11.peg.1671	-	-
TAG11524	fig|1094508.3.peg.2507	fig|203119.11.peg.1672	-	fig|394503.7.peg.3458
TAG11525	-	fig|203119.11.peg.1674	-	-
TAG11526	-	fig|203119.11.peg.1682	-	-
TAG11527	-	fig|203119.11.peg.1683	-	-
TAG11528	-	fig|203119.11.peg.1685	-	-
TAG11529	-	fig|203119.11.peg.1687	-	-
TAG11530	-	fig|203119.11.peg.1688	-	-
TAG11531	-	fig|203119.11.peg.1689	-	-
TAG11532	fig|1094508.3.peg.2137	fig|203119.11.peg.168	fig|31899.10.peg.2685|SAMN05216182_2443	fig|394503.7.peg.1358
TAG11533	fig|1094508.3.peg.378	fig|203119.11.peg.1690	fig|31899.10.peg.2617|SAMN05216182_2382	fig|394503.7.peg.2686
TAG11534	-	fig|203119.11.peg.1691	-	-
TAG11535	-	fig|203119.11.peg.1692	-	-
TAG11536	-	fig|203119.11.peg.1693	-	-
TAG11537	-	fig|203119.11.peg.1694	-	-
TAG11538	-	fig|203119.11.peg.1695	-	-
TAG11539	-	fig|203119.11.peg.1697	-	-
TAG11540	-	fig|203119.11.peg.1703	-	-
TAG11541	-	fig|203119.11.peg.1705	-	-
TAG11542	-	fig|203119.11.peg.1709	-	-
TAG11543	-	fig|203119.11.peg.170	-	-
TAG11544	-	fig|203119.11.peg.1717	-	-
TAG11545	-	fig|203119.11.peg.1727	-	-
TAG11546	-	fig|203119.11.peg.1729	-	-
TAG11547	-	fig|203119.11.peg.1735	-	-
TAG11548	-	fig|203119.11.peg.1739	-	-
TAG11549	-	fig|203119.11.peg.1742	-	-
TAG11550	-	fig|203119.11.peg.1744	-	-
TAG11551	-	fig|203119.11.peg.175	-	-
TAG11552	-	fig|203119.11.peg.1753	-	-
TAG11553	-	fig|203119.11.peg.1754	-	-
TAG11554	-	fig|203119.11.peg.1757	-	-
TAG11555	-	fig|203119.11.peg.1758	-	-
TAG11556	-	fig|203119.11.peg.1759	-	-
TAG11557	-	fig|203119.11.peg.1760	-	-
TAG11558	-	fig|203119.11.peg.1761	-	-
TAG11559	-	fig|203119.11.peg.1762	-	-
TAG11560	-	fig|203119.11.peg.1763	-	-
TAG11561	-	fig|203119.11.peg.1764	-	-
TAG11562	-	fig|203119.11.peg.1765	-	-
TAG11563	-	fig|203119.11.peg.1766	-	-
TAG11564	-	fig|203119.11.peg.1769	-	-
TAG11565	-	fig|203119.11.peg.1770	-	-
TAG11566	-	fig|203119.11.peg.1771	-	-
TAG11567	-	fig|203119.11.peg.1772	-	-
TAG11568	-	fig|203119.11.peg.1773	-	-
TAG11569	-	fig|203119.11.peg.1774	-	-
TAG11570	-	fig|203119.11.peg.1775	-	-
TAG11571	-	fig|203119.11.peg.1776	-	-
TAG11572	-	fig|203119.11.peg.1779	-	-
TAG11573	-	fig|203119.11.peg.1780	-	-
TAG11574	-	fig|203119.11.peg.1781	-	-
TAG11575	-	fig|203119.11.peg.1782	-	-
TAG11576	-	fig|203119.11.peg.1783	-	-
TAG11577	-	fig|203119.11.peg.1784	-	-
TAG11578	-	fig|203119.11.peg.1785	-	-
TAG11579	-	fig|203119.11.peg.1786	-	-
TAG11580	-	fig|203119.11.peg.1788	-	-
TAG11581	-	fig|203119.11.peg.1789	-	-
TAG11582	-	fig|203119.11.peg.1790	-	-
TAG11583	-	fig|203119.11.peg.1791	-	-
TAG11584	-	fig|203119.11.peg.1792	-	-
TAG11585	-	fig|203119.11.peg.1793	-	-
TAG11586	-	fig|203119.11.peg.1795	-	-
TAG11587	-	fig|203119.11.peg.1796	-	-
TAG11588	-	fig|203119.11.peg.1797	-	-
TAG11589	-	fig|203119.11.peg.179	-	-
TAG11590	-	fig|203119.11.peg.17	-	-
TAG11591	-	fig|203119.11.peg.1800	-	-
TAG11592	-	fig|203119.11.peg.1801	-	-
TAG11593	-	fig|203119.11.peg.1802	-	-
TAG11594	-	fig|203119.11.peg.1803	-	-
TAG11595	-	fig|203119.11.peg.1804	-	-
TAG11596	-	fig|203119.11.peg.1807	-	-
TAG11597	-	fig|203119.11.peg.1808	-	-
TAG11598	-	fig|203119.11.peg.1809	-	-
TAG11599	-	fig|203119.11.peg.180	-	-
TAG11600	-	fig|203119.11.peg.1815	-	-
TAG11601	-	fig|203119.11.peg.1816	-	-
TAG11602	-	fig|203119.11.peg.1817	-	-
TAG11603	-	fig|203119.11.peg.1818	-	-
TAG11604	-	fig|203119.11.peg.1820	-	-
TAG11605	-	fig|203119.11.peg.1821	-	-
TAG11606	-	fig|203119.11.peg.1822	-	-
TAG11607	-	fig|203119.11.peg.1823	-	-
TAG11608	-	fig|203119.11.peg.1824	-	-
TAG11609	-	fig|203119.11.peg.1825	-	-
TAG11610	-	fig|203119.11.peg.1826	-	-
TAG11611	-	fig|203119.11.peg.1828	-	-
TAG11612	-	fig|203119.11.peg.1829	-	-
TAG11613	-	fig|203119.11.peg.1831	-	-
TAG11614	-	fig|203119.11.peg.1832	-	-
TAG11615	-	fig|203119.11.peg.1833	-	-
TAG11616	-	fig|203119.11.peg.1834	-	-
TAG11617	-	fig|203119.11.peg.1835	-	-
TAG11618	-	fig|203119.11.peg.1836	-	-
TAG11619	-	fig|203119.11.peg.1837	-	-
TAG11620	-	fig|203119.11.peg.1838	-	-
TAG11621	-	fig|203119.11.peg.183	-	-
TAG11622	-	fig|203119.11.peg.1840	-	-
TAG11623	-	fig|203119.11.peg.1841	-	-
TAG11624	-	fig|203119.11.peg.1843	-	-
TAG11625	-	fig|203119.11.peg.1844	-	-
TAG11626	-	fig|203119.11.peg.184	-	-
TAG11627	-	fig|203119.11.peg.1850	-	-
TAG11628	-	fig|203119.11.peg.1851	-	-
TAG11629	-	fig|203119.11.peg.1853	-	-
TAG11630	-	fig|203119.11.peg.1855	-	-
TAG11631	-	fig|203119.11.peg.185	-	-
TAG11632	-	fig|203119.11.peg.1860	-	-
TAG11633	-	fig|203119.11.peg.1861	-	-
TAG11634	-	fig|203119.11.peg.1865	-	-
TAG11635	-	fig|203119.11.peg.1866	-	-
TAG11636	fig|1094508.3.peg.1456	fig|203119.11.peg.1868	fig|31899.10.peg.2193|SAMN05216182_1974	fig|394503.7.peg.2535
TAG11637	-	fig|203119.11.peg.186	-	fig|394503.7.peg.387
TAG11638	fig|1094508.3.peg.2663	fig|203119.11.peg.1873	fig|31899.10.peg.863|SAMN05216182_0704	fig|394503.7.peg.827
TAG11639	-	fig|203119.11.peg.1874	-	-
TAG11640	-	fig|203119.11.peg.1875	-	-
TAG11641	-	fig|203119.11.peg.1876	-	-
TAG11642	-	fig|203119.11.peg.1877	-	-
TAG11643	-	fig|203119.11.peg.1878	-	-
TAG11644	fig|1094508.3.peg.1058	fig|203119.11.peg.1880	fig|31899.10.peg.2616|SAMN05216182_2381	fig|394503.7.peg.822
TAG11645	-	fig|203119.11.peg.1881	-	-
TAG11646	-	fig|203119.11.peg.188	-	fig|394503.7.peg.1383
TAG11647	-	fig|203119.11.peg.1891	-	-
TAG11648	-	fig|203119.11.peg.1893	-	-
TAG11649	fig|1094508.3.peg.2654	fig|203119.11.peg.1898	-	fig|394503.7.peg.2968
TAG11650	-	fig|203119.11.peg.1899	-	-
TAG11651	-	fig|203119.11.peg.189	-	-
TAG11652	-	fig|203119.11.peg.18	-	-
TAG11653	-	fig|203119.11.peg.1900	-	-
TAG11654	-	fig|203119.11.peg.1902	-	fig|394503.7.peg.1221
TAG11655	-	fig|203119.11.peg.1903	-	fig|394503.7.peg.1220
TAG11656	-	fig|203119.11.peg.1906	-	-
TAG11657	-	fig|203119.11.peg.1907	-	-
TAG11658	-	fig|203119.11.peg.1908	-	-
TAG11659	-	fig|203119.11.peg.1909	-	-
TAG11660	-	fig|203119.11.peg.1910	-	-
TAG11661	-	fig|203119.11.peg.1911	-	-
TAG11662	-	fig|203119.11.peg.1912	-	-
TAG11663	-	fig|203119.11.peg.1913	-	-
TAG11664	-	fig|203119.11.peg.1914	-	-
TAG11665	-	fig|203119.11.peg.1918	-	-
TAG11666	-	fig|203119.11.peg.1920	-	-
TAG11667	-	fig|203119.11.peg.1921	-	-
TAG11668	-	fig|203119.11.peg.1922	-	-
